item_id,order_id,product_id,quantity,total_item_price
ITEM004259,ORD004259,PROD0471,3,853.56
ITEM004260,ORD004260,PROD0488,3,16182.81
ITEM004261,ORD004261,PROD0411,3,5327.07
ITEM004262,ORD004262,PROD0320,4,8085.76
ITEM004263,ORD004263,PROD0475,4,6806.16
ITEM004264,ORD004264,PROD0175,1,3710.28
ITEM004265,ORD004265,PROD0427,1,1508.58
ITEM004266,ORD004266,PROD0475,2,3403.08
ITEM004267,ORD004267,PROD0133,2,7341.3
ITEM004268,ORD004268,PROD0242,3,23534.79
ITEM004269,ORD004269,PROD0351,4,2790.56
ITEM004270,ORD004270,PROD0026,2,2067.16
ITEM004271,ORD004271,PROD0370,1,21622.56
ITEM004272,ORD004272,PROD0339,2,87893.74
ITEM004273,ORD004273,PROD0026,4,4134.32
ITEM004274,ORD004274,PROD0214,1,72315.39
ITEM004275,ORD004275,PROD0026,1,1033.58
ITEM004276,ORD004276,PROD0408,1,46801.63
ITEM004277,ORD004277,PROD0406,2,3310.78
ITEM004278,ORD004278,PROD0128,3,18620.22
ITEM004279,ORD004279,PROD0475,4,6806.16
ITEM004280,ORD004280,PROD0293,1,582.97
ITEM004281,ORD004281,PROD0270,1,31023.71
ITEM004282,ORD004282,PROD0437,4,29681.56
ITEM004283,ORD004283,PROD0040,2,1504.26
ITEM004284,ORD004284,PROD0027,1,2586.61
ITEM004285,ORD004285,PROD0227,4,5345.32
ITEM004286,ORD004286,PROD0296,2,3052.72
ITEM004287,ORD004287,PROD0397,4,57044.72
ITEM004288,ORD004288,PROD0184,1,7222.24
ITEM004289,ORD004289,PROD0056,2,1458.58
ITEM004290,ORD004290,PROD0201,3,88733.43000000001
ITEM004291,ORD004291,PROD0098,3,6182.58
ITEM004292,ORD004292,PROD0173,3,2336.19
ITEM004293,ORD004293,PROD0069,1,25381.29
ITEM004294,ORD004294,PROD0039,3,5565.9
ITEM004295,ORD004295,PROD0133,1,3670.65
ITEM004296,ORD004296,PROD0324,4,28926.04
ITEM004297,ORD004297,PROD0391,4,247234.8
ITEM004298,ORD004298,PROD0378,4,11005.84
ITEM004299,ORD004299,PROD0044,1,1727.47
ITEM004300,ORD004300,PROD0379,4,1241.44
ITEM004301,ORD004301,PROD0091,4,263766.08
ITEM004302,ORD004302,PROD0001,2,65295.86
ITEM004303,ORD004303,PROD0468,4,24415.64
ITEM004304,ORD004304,PROD0088,3,2955.99
ITEM004305,ORD004305,PROD0085,4,14145.24
ITEM004306,ORD004306,PROD0150,2,14759.02
ITEM004307,ORD004307,PROD0325,4,17855.52
ITEM004308,ORD004308,PROD0055,1,2039.92
ITEM004309,ORD004309,PROD0250,2,40179.4
ITEM004310,ORD004310,PROD0174,3,108874.89
ITEM004311,ORD004311,PROD0205,2,7712.32
ITEM004312,ORD004312,PROD0035,4,15646.68
ITEM004313,ORD004313,PROD0197,4,12844.0
ITEM004314,ORD004314,PROD0264,2,5184.8
ITEM004315,ORD004315,PROD0022,2,5687.26
ITEM004316,ORD004316,PROD0464,1,36625.44
ITEM004317,ORD004317,PROD0311,2,60053.02
ITEM004318,ORD004318,PROD0173,2,1557.46
ITEM004319,ORD004319,PROD0224,3,17896.89
ITEM004320,ORD004320,PROD0130,3,180676.62
ITEM004321,ORD004321,PROD0341,3,10408.05
ITEM004322,ORD004322,PROD0425,1,3696.52
ITEM004323,ORD004323,PROD0044,1,1727.47
ITEM004324,ORD004324,PROD0271,4,8002.28
ITEM004325,ORD004325,PROD0375,3,6030.059999999999
ITEM004326,ORD004326,PROD0489,1,48065.79
ITEM004327,ORD004327,PROD0465,4,84227.76
ITEM004328,ORD004328,PROD0172,4,1956.84
ITEM004329,ORD004329,PROD0139,2,108134.36
ITEM004330,ORD004330,PROD0063,4,205011.12
ITEM004331,ORD004331,PROD0099,1,883.55
ITEM004332,ORD004332,PROD0112,2,2900.3
ITEM004333,ORD004333,PROD0346,3,46028.67
ITEM004334,ORD004334,PROD0101,1,16878.37
ITEM004335,ORD004335,PROD0223,1,649.97
ITEM004336,ORD004336,PROD0201,1,29577.81
ITEM004337,ORD004337,PROD0185,1,462.1
ITEM004338,ORD004338,PROD0375,4,8040.08
ITEM004339,ORD004339,PROD0412,4,956.32
ITEM004340,ORD004340,PROD0007,3,6864.0
ITEM004341,ORD004341,PROD0072,3,2248.92
ITEM004342,ORD004342,PROD0266,3,73578.12
ITEM004343,ORD004343,PROD0175,2,7420.56
ITEM004344,ORD004344,PROD0482,2,120132.66
ITEM004345,ORD004345,PROD0306,1,3550.41
ITEM004346,ORD004346,PROD0410,1,521.72
ITEM004347,ORD004347,PROD0472,3,672.1800000000001
ITEM004348,ORD004348,PROD0035,4,15646.68
ITEM004349,ORD004349,PROD0169,1,40179.79
ITEM004350,ORD004350,PROD0464,2,73250.88
ITEM004351,ORD004351,PROD0221,3,2008.11
ITEM004352,ORD004352,PROD0357,4,13304.88
ITEM004353,ORD004353,PROD0389,1,1030.42
ITEM004354,ORD004354,PROD0451,4,7498.96
ITEM004355,ORD004355,PROD0164,1,3028.8
ITEM004356,ORD004356,PROD0283,4,16951.64
ITEM004357,ORD004357,PROD0060,3,18148.53
ITEM004358,ORD004358,PROD0225,2,61109.82
ITEM004359,ORD004359,PROD0332,4,7723.36
ITEM004360,ORD004360,PROD0314,3,4547.37
ITEM004361,ORD004361,PROD0051,1,4232.39
ITEM004362,ORD004362,PROD0342,3,2748.87
ITEM004363,ORD004363,PROD0192,3,7894.200000000001
ITEM004364,ORD004364,PROD0373,4,228086.68
ITEM004365,ORD004365,PROD0243,1,4044.14
ITEM004366,ORD004366,PROD0281,3,18746.61
ITEM004367,ORD004367,PROD0088,2,1970.66
ITEM004368,ORD004368,PROD0290,1,69116.59
ITEM004369,ORD004369,PROD0031,3,11401.17
ITEM004370,ORD004370,PROD0361,4,13403.84
ITEM004371,ORD004371,PROD0169,1,40179.79
ITEM004372,ORD004372,PROD0091,2,131883.04
ITEM004373,ORD004373,PROD0378,4,11005.84
ITEM004374,ORD004374,PROD0412,1,239.08
ITEM004375,ORD004375,PROD0156,2,12209.92
ITEM004376,ORD004376,PROD0304,4,1957.68
ITEM004377,ORD004377,PROD0092,4,23391.76
ITEM004378,ORD004378,PROD0088,3,2955.99
ITEM004379,ORD004379,PROD0044,3,5182.41
ITEM004380,ORD004380,PROD0417,1,52676.44
ITEM004381,ORD004381,PROD0300,2,6837.32
ITEM004382,ORD004382,PROD0442,1,285.61
ITEM004383,ORD004383,PROD0060,1,6049.51
ITEM004384,ORD004384,PROD0330,3,994.74
ITEM004385,ORD004385,PROD0352,1,28595.94
ITEM004386,ORD004386,PROD0053,1,2154.63
ITEM004387,ORD004387,PROD0334,3,3418.89
ITEM004388,ORD004388,PROD0145,4,98552.56
ITEM004389,ORD004389,PROD0082,3,6752.789999999999
ITEM004390,ORD004390,PROD0293,3,1748.91
ITEM004391,ORD004391,PROD0299,4,4840.28
ITEM004392,ORD004392,PROD0467,2,79450.9
ITEM004393,ORD004393,PROD0312,1,3821.28
ITEM004394,ORD004394,PROD0139,3,162201.54
ITEM004395,ORD004395,PROD0258,2,65301.58
ITEM004396,ORD004396,PROD0058,4,1657.4
ITEM004397,ORD004397,PROD0149,3,784.92
ITEM004398,ORD004398,PROD0057,1,987.82
ITEM004399,ORD004399,PROD0146,4,7020.36
ITEM004400,ORD004400,PROD0004,2,137866.22
ITEM004401,ORD004401,PROD0385,2,7205.88
ITEM004402,ORD004402,PROD0044,3,5182.41
ITEM004403,ORD004403,PROD0111,1,1391.53
ITEM004404,ORD004404,PROD0418,4,8917.8
ITEM004405,ORD004405,PROD0263,2,6680.1
ITEM004406,ORD004406,PROD0493,3,2276.61
ITEM004407,ORD004407,PROD0186,3,6016.38
ITEM004408,ORD004408,PROD0356,2,22100.04
ITEM004409,ORD004409,PROD0361,2,6701.92
ITEM004410,ORD004410,PROD0204,1,71484.11
ITEM004411,ORD004411,PROD0462,3,69134.19
ITEM004412,ORD004412,PROD0296,2,3052.72
ITEM004413,ORD004413,PROD0298,3,21317.94
ITEM004414,ORD004414,PROD0098,1,2060.86
ITEM004415,ORD004415,PROD0298,3,21317.94
ITEM004416,ORD004416,PROD0062,3,44315.43
ITEM004417,ORD004417,PROD0146,1,1755.09
ITEM004418,ORD004418,PROD0438,1,1300.45
ITEM004419,ORD004419,PROD0087,2,63713.86
ITEM004420,ORD004420,PROD0212,3,911.49
ITEM004421,ORD004421,PROD0165,2,88608.24
ITEM004422,ORD004422,PROD0079,3,6167.52
ITEM004423,ORD004423,PROD0003,4,20936.4
ITEM004424,ORD004424,PROD0464,1,36625.44
ITEM004425,ORD004425,PROD0062,1,14771.81
ITEM004426,ORD004426,PROD0425,4,14786.08
ITEM004427,ORD004427,PROD0084,4,9851.36
ITEM004428,ORD004428,PROD0421,3,1918.53
ITEM004429,ORD004429,PROD0364,1,66253.06
ITEM004430,ORD004430,PROD0016,3,102270.81
ITEM004431,ORD004431,PROD0056,1,729.29
ITEM004432,ORD004432,PROD0231,2,2486.12
ITEM004433,ORD004433,PROD0155,1,4191.04
ITEM004434,ORD004434,PROD0456,3,5064.36
ITEM004435,ORD004435,PROD0022,1,2843.63
ITEM004436,ORD004436,PROD0078,1,1269.63
ITEM004437,ORD004437,PROD0027,3,7759.83
ITEM004438,ORD004438,PROD0318,1,861.12
ITEM004439,ORD004439,PROD0462,3,69134.19
ITEM004440,ORD004440,PROD0260,1,5077.3
ITEM004441,ORD004441,PROD0332,2,3861.68
ITEM004442,ORD004442,PROD0155,1,4191.04
ITEM004443,ORD004443,PROD0360,1,167.49
ITEM004444,ORD004444,PROD0158,4,23467.08
ITEM004445,ORD004445,PROD0224,3,17896.89
ITEM004446,ORD004446,PROD0317,1,519.44
ITEM004447,ORD004447,PROD0258,3,97952.37
ITEM004448,ORD004448,PROD0263,3,10020.15
ITEM004449,ORD004449,PROD0492,1,5300.57
ITEM004450,ORD004450,PROD0267,3,207165.03
ITEM004451,ORD004451,PROD0201,4,118311.24
ITEM004452,ORD004452,PROD0207,2,63684.96
ITEM004453,ORD004453,PROD0187,2,4371.82
ITEM004454,ORD004454,PROD0320,2,4042.88
ITEM004455,ORD004455,PROD0153,4,1747.16
ITEM004456,ORD004456,PROD0279,4,3089.68
ITEM004457,ORD004457,PROD0038,2,22581.12
ITEM004458,ORD004458,PROD0354,4,9902.2
ITEM004459,ORD004459,PROD0278,3,1760.76
ITEM004460,ORD004460,PROD0076,4,6273.04
ITEM004461,ORD004461,PROD0238,2,57460.66
ITEM004462,ORD004462,PROD0096,4,9911.56
ITEM004463,ORD004463,PROD0482,2,120132.66
ITEM004464,ORD004464,PROD0410,1,521.72
ITEM004465,ORD004465,PROD0308,2,4255.88
ITEM004466,ORD004466,PROD0064,3,16542.72
ITEM004467,ORD004467,PROD0127,2,74495.7
ITEM004468,ORD004468,PROD0339,2,87893.74
ITEM004469,ORD004469,PROD0198,1,613.2
ITEM004470,ORD004470,PROD0235,4,268416.24
ITEM004471,ORD004471,PROD0455,1,314.13
ITEM004472,ORD004472,PROD0343,3,207832.8
ITEM004473,ORD004473,PROD0168,4,2618.96
ITEM004474,ORD004474,PROD0487,2,135689.34
ITEM004475,ORD004475,PROD0311,4,120106.04
ITEM004476,ORD004476,PROD0488,1,5394.27
ITEM004477,ORD004477,PROD0053,4,8618.52
ITEM004478,ORD004478,PROD0468,1,6103.91
ITEM004479,ORD004479,PROD0214,2,144630.78
ITEM004480,ORD004480,PROD0160,3,18303.51
ITEM004481,ORD004481,PROD0490,1,932.08
ITEM004482,ORD004482,PROD0140,2,3425.48
ITEM004483,ORD004483,PROD0356,4,44200.08
ITEM004484,ORD004484,PROD0328,2,5536.16
ITEM004485,ORD004485,PROD0296,3,4579.08
ITEM004486,ORD004486,PROD0064,1,5514.24
ITEM004487,ORD004487,PROD0466,2,17235.76
ITEM004488,ORD004488,PROD0495,3,4981.89
ITEM004489,ORD004489,PROD0161,1,43573.99
ITEM004490,ORD004490,PROD0098,2,4121.72
ITEM004491,ORD004491,PROD0408,4,187206.52
ITEM004492,ORD004492,PROD0077,4,16794.8
ITEM004493,ORD004493,PROD0369,3,5268.42
ITEM004494,ORD004494,PROD0059,2,1292.48
ITEM004495,ORD004495,PROD0287,4,7108.68
ITEM004496,ORD004496,PROD0336,3,6033.0
ITEM004497,ORD004497,PROD0014,2,5888.96
ITEM004498,ORD004498,PROD0457,4,4121.72
ITEM004499,ORD004499,PROD0049,3,196705.35
ITEM004500,ORD004500,PROD0051,2,8464.78
ITEM004501,ORD004501,PROD0098,1,2060.86
ITEM004502,ORD004502,PROD0032,3,9540.51
ITEM004503,ORD004503,PROD0265,3,32024.22
ITEM004504,ORD004504,PROD0162,3,221240.61
ITEM004505,ORD004505,PROD0452,3,130760.88
ITEM004506,ORD004506,PROD0071,4,24006.56
ITEM004507,ORD004507,PROD0112,1,1450.15
ITEM004508,ORD004508,PROD0053,3,6463.89
ITEM004509,ORD004509,PROD0184,1,7222.24
ITEM004510,ORD004510,PROD0207,3,95527.44
ITEM004511,ORD004511,PROD0425,1,3696.52
ITEM004512,ORD004512,PROD0450,3,8579.400000000001
ITEM004513,ORD004513,PROD0274,4,102488.92
ITEM004514,ORD004514,PROD0393,2,3676.04
ITEM004515,ORD004515,PROD0088,1,985.33
ITEM004516,ORD004516,PROD0455,4,1256.52
ITEM004517,ORD004517,PROD0494,4,3581.16
ITEM004518,ORD004518,PROD0121,4,10165.08
ITEM004519,ORD004519,PROD0149,2,523.28
ITEM004520,ORD004520,PROD0094,2,1178.84
ITEM004521,ORD004521,PROD0279,1,772.42
ITEM004522,ORD004522,PROD0129,2,14029.66
ITEM004523,ORD004523,PROD0479,2,15795.2
ITEM004524,ORD004524,PROD0367,1,964.44
ITEM004525,ORD004525,PROD0499,3,7577.969999999999
ITEM004526,ORD004526,PROD0007,2,4576.0
ITEM004527,ORD004527,PROD0373,2,114043.34
ITEM004528,ORD004528,PROD0065,2,89779.76
ITEM004529,ORD004529,PROD0076,2,3136.52
ITEM004530,ORD004530,PROD0452,2,87173.92
ITEM004531,ORD004531,PROD0372,1,3971.84
ITEM004532,ORD004532,PROD0449,4,263545.8
ITEM004533,ORD004533,PROD0377,1,238.77
ITEM004534,ORD004534,PROD0472,2,448.12
ITEM004535,ORD004535,PROD0129,3,21044.49
ITEM004536,ORD004536,PROD0203,1,2193.33
ITEM004537,ORD004537,PROD0090,2,4261.68
ITEM004538,ORD004538,PROD0483,4,6043.24
ITEM004539,ORD004539,PROD0202,1,41320.78
ITEM004540,ORD004540,PROD0245,3,4462.17
ITEM004541,ORD004541,PROD0427,1,1508.58
ITEM004542,ORD004542,PROD0042,1,3987.94
ITEM004543,ORD004543,PROD0323,3,3563.91
ITEM004544,ORD004544,PROD0125,2,6570.44
ITEM004545,ORD004545,PROD0400,4,2170.88
ITEM004546,ORD004546,PROD0081,4,292141.92
ITEM004547,ORD004547,PROD0006,4,27848.92
ITEM004548,ORD004548,PROD0072,3,2248.92
ITEM004549,ORD004549,PROD0161,4,174295.96
ITEM004550,ORD004550,PROD0127,1,37247.85
ITEM004551,ORD004551,PROD0480,4,184509.08
ITEM004552,ORD004552,PROD0428,2,3164.16
ITEM004553,ORD004553,PROD0496,4,23791.84
ITEM004554,ORD004554,PROD0388,1,5076.86
ITEM004555,ORD004555,PROD0452,2,87173.92
ITEM004556,ORD004556,PROD0130,4,240902.16
ITEM004557,ORD004557,PROD0082,3,6752.789999999999
ITEM004558,ORD004558,PROD0124,4,21920.16
ITEM004559,ORD004559,PROD0275,4,1381.88
ITEM004560,ORD004560,PROD0218,4,15782.56
ITEM004561,ORD004561,PROD0226,2,149826.72
ITEM004562,ORD004562,PROD0410,4,2086.88
ITEM004563,ORD004563,PROD0021,1,7013.35
ITEM004564,ORD004564,PROD0417,3,158029.32
ITEM004565,ORD004565,PROD0230,2,7572.86
ITEM004566,ORD004566,PROD0243,4,16176.56
ITEM004567,ORD004567,PROD0198,2,1226.4
ITEM004568,ORD004568,PROD0016,1,34090.27
ITEM004569,ORD004569,PROD0160,2,12202.34
ITEM004570,ORD004570,PROD0396,2,1392.32
ITEM004571,ORD004571,PROD0069,2,50762.58
ITEM004572,ORD004572,PROD0317,1,519.44
ITEM004573,ORD004573,PROD0471,4,1138.08
ITEM004574,ORD004574,PROD0375,1,2010.02
ITEM004575,ORD004575,PROD0102,1,3415.73
ITEM004576,ORD004576,PROD0334,2,2279.26
ITEM004577,ORD004577,PROD0325,3,13391.64
ITEM004578,ORD004578,PROD0479,4,31590.4
ITEM004579,ORD004579,PROD0339,4,175787.48
ITEM004580,ORD004580,PROD0339,1,43946.87
ITEM004581,ORD004581,PROD0303,4,10981.44
ITEM004582,ORD004582,PROD0385,3,10808.82
ITEM004583,ORD004583,PROD0275,1,345.47
ITEM004584,ORD004584,PROD0253,4,6993.64
ITEM004585,ORD004585,PROD0328,2,5536.16
ITEM004586,ORD004586,PROD0362,1,3668.12
ITEM004587,ORD004587,PROD0466,1,8617.88
ITEM004588,ORD004588,PROD0461,4,7722.8
ITEM004589,ORD004589,PROD0219,2,7714.0
ITEM004590,ORD004590,PROD0363,4,6015.64
ITEM004591,ORD004591,PROD0203,4,8773.32
ITEM004592,ORD004592,PROD0466,2,17235.76
ITEM004593,ORD004593,PROD0241,1,6566.99
ITEM004594,ORD004594,PROD0155,4,16764.16
ITEM004595,ORD004595,PROD0027,4,10346.44
ITEM004596,ORD004596,PROD0498,1,1962.51
ITEM004597,ORD004597,PROD0277,1,1614.95
ITEM004598,ORD004598,PROD0359,4,16477.24
ITEM004599,ORD004599,PROD0449,4,263545.8
ITEM004600,ORD004600,PROD0459,1,61356.23
ITEM004601,ORD004601,PROD0443,2,1439.06
ITEM004602,ORD004602,PROD0256,4,3572.68
ITEM004603,ORD004603,PROD0250,1,20089.7
ITEM004604,ORD004604,PROD0442,3,856.83
ITEM004605,ORD004605,PROD0069,2,50762.58
ITEM004606,ORD004606,PROD0039,3,5565.9
ITEM004607,ORD004607,PROD0021,2,14026.7
ITEM004608,ORD004608,PROD0230,3,11359.29
ITEM004609,ORD004609,PROD0333,4,156718.2
ITEM004610,ORD004610,PROD0174,3,108874.89
ITEM004611,ORD004611,PROD0092,1,5847.94
ITEM004612,ORD004612,PROD0407,4,11628.52
ITEM004613,ORD004613,PROD0150,1,7379.51
ITEM004614,ORD004614,PROD0432,4,8062.04
ITEM004615,ORD004615,PROD0353,2,129376.98
ITEM004616,ORD004616,PROD0027,2,5173.22
ITEM004617,ORD004617,PROD0011,3,6558.42
ITEM004618,ORD004618,PROD0124,1,5480.04
ITEM004619,ORD004619,PROD0427,4,6034.32
ITEM004620,ORD004620,PROD0112,4,5800.6
ITEM004621,ORD004621,PROD0358,1,1501.46
ITEM004622,ORD004622,PROD0019,2,5880.38
ITEM004623,ORD004623,PROD0452,1,43586.96
ITEM004624,ORD004624,PROD0406,1,1655.39
ITEM004625,ORD004625,PROD0190,1,7673.02
ITEM004626,ORD004626,PROD0438,2,2600.9
ITEM004627,ORD004627,PROD0038,3,33871.68
ITEM004628,ORD004628,PROD0010,1,1473.58
ITEM004629,ORD004629,PROD0353,3,194065.47
ITEM004630,ORD004630,PROD0345,3,7138.289999999999
ITEM004631,ORD004631,PROD0417,3,158029.32
ITEM004632,ORD004632,PROD0412,4,956.32
ITEM004633,ORD004633,PROD0387,1,24161.83
ITEM004634,ORD004634,PROD0307,3,7419.33
ITEM004635,ORD004635,PROD0366,2,13245.5
ITEM004636,ORD004636,PROD0442,2,571.22
ITEM004637,ORD004637,PROD0253,3,5245.23
ITEM004638,ORD004638,PROD0495,4,6642.52
ITEM004639,ORD004639,PROD0470,3,22619.19
ITEM004640,ORD004640,PROD0075,4,10114.64
ITEM004641,ORD004641,PROD0146,4,7020.36
ITEM004642,ORD004642,PROD0409,2,111473.26
ITEM004643,ORD004643,PROD0237,4,4235.44
ITEM004644,ORD004644,PROD0412,1,239.08
ITEM004645,ORD004645,PROD0500,2,668.0
ITEM004646,ORD004646,PROD0071,1,6001.64
ITEM004647,ORD004647,PROD0177,2,1028.4
ITEM004648,ORD004648,PROD0142,1,3696.67
ITEM004649,ORD004649,PROD0094,1,589.42
ITEM004650,ORD004650,PROD0222,4,2958.36
ITEM004651,ORD004651,PROD0178,4,5712.88
ITEM004652,ORD004652,PROD0149,4,1046.56
ITEM004653,ORD004653,PROD0454,3,7408.530000000001
ITEM004654,ORD004654,PROD0034,1,1606.89
ITEM004655,ORD004655,PROD0224,3,17896.89
ITEM004656,ORD004656,PROD0382,4,42500.52
ITEM004657,ORD004657,PROD0416,3,5416.14
ITEM004658,ORD004658,PROD0342,2,1832.58
ITEM004659,ORD004659,PROD0273,1,388.0
ITEM004660,ORD004660,PROD0304,4,1957.68
ITEM004661,ORD004661,PROD0344,1,2630.41
ITEM004662,ORD004662,PROD0107,2,4813.78
ITEM004663,ORD004663,PROD0304,4,1957.68
ITEM004664,ORD004664,PROD0092,2,11695.88
ITEM004665,ORD004665,PROD0249,3,3029.55
ITEM004666,ORD004666,PROD0433,2,2942.06
ITEM004667,ORD004667,PROD0223,4,2599.88
ITEM004668,ORD004668,PROD0386,1,476.7
ITEM004669,ORD004669,PROD0371,2,11733.98
ITEM004670,ORD004670,PROD0489,4,192263.16
ITEM004671,ORD004671,PROD0386,4,1906.8
ITEM004672,ORD004672,PROD0364,1,66253.06
ITEM004673,ORD004673,PROD0366,3,19868.25
ITEM004674,ORD004674,PROD0120,1,3966.54
ITEM004675,ORD004675,PROD0298,3,21317.94
ITEM004676,ORD004676,PROD0283,3,12713.73
ITEM004677,ORD004677,PROD0164,4,12115.2
ITEM004678,ORD004678,PROD0359,1,4119.31
ITEM004679,ORD004679,PROD0095,2,8736.26
ITEM004680,ORD004680,PROD0113,4,4448.56
ITEM004681,ORD004681,PROD0285,2,31724.84
ITEM004682,ORD004682,PROD0337,1,6207.02
ITEM004683,ORD004683,PROD0053,3,6463.89
ITEM004684,ORD004684,PROD0413,2,1607.2
ITEM004685,ORD004685,PROD0283,1,4237.91
ITEM004686,ORD004686,PROD0087,4,127427.72
ITEM004687,ORD004687,PROD0408,3,140404.89
ITEM004688,ORD004688,PROD0476,4,192330.52
ITEM004689,ORD004689,PROD0262,2,2082.32
ITEM004690,ORD004690,PROD0296,3,4579.08
ITEM004691,ORD004691,PROD0098,4,8243.44
ITEM004692,ORD004692,PROD0465,3,63170.81999999999
ITEM004693,ORD004693,PROD0196,3,1298.01
ITEM004694,ORD004694,PROD0332,2,3861.68
ITEM004695,ORD004695,PROD0099,2,1767.1
ITEM004696,ORD004696,PROD0497,1,4377.7
ITEM004697,ORD004697,PROD0344,4,10521.64
ITEM004698,ORD004698,PROD0321,2,7693.8
ITEM004699,ORD004699,PROD0086,4,275686.8
ITEM004700,ORD004700,PROD0398,2,2129.18
ITEM004701,ORD004701,PROD0428,1,1582.08
ITEM004702,ORD004702,PROD0236,3,7302.87
ITEM004703,ORD004703,PROD0282,4,10129.28
ITEM004704,ORD004704,PROD0334,4,4558.52
ITEM004705,ORD004705,PROD0219,4,15428.0
ITEM004706,ORD004706,PROD0265,2,21349.48
ITEM004707,ORD004707,PROD0011,1,2186.14
ITEM004708,ORD004708,PROD0245,3,4462.17
ITEM004709,ORD004709,PROD0453,1,6040.09
ITEM004710,ORD004710,PROD0378,4,11005.84
ITEM004711,ORD004711,PROD0471,3,853.56
ITEM004712,ORD004712,PROD0021,4,28053.4
ITEM004713,ORD004713,PROD0141,3,9638.099999999999
ITEM004714,ORD004714,PROD0093,1,952.14
ITEM004715,ORD004715,PROD0334,1,1139.63
ITEM004716,ORD004716,PROD0449,3,197659.35
ITEM004717,ORD004717,PROD0119,4,20201.48
ITEM004718,ORD004718,PROD0181,4,6512.0
ITEM004719,ORD004719,PROD0463,3,903.06
ITEM004720,ORD004720,PROD0469,4,7009.48
ITEM004721,ORD004721,PROD0234,4,1362.8
ITEM004722,ORD004722,PROD0396,2,1392.32
ITEM004723,ORD004723,PROD0334,1,1139.63
ITEM004724,ORD004724,PROD0119,4,20201.48
ITEM004725,ORD004725,PROD0041,3,15990.84
ITEM004726,ORD004726,PROD0267,4,276220.04
ITEM004727,ORD004727,PROD0315,3,201822.06
ITEM004728,ORD004728,PROD0309,2,15506.8
ITEM004729,ORD004729,PROD0189,3,6796.710000000001
ITEM004730,ORD004730,PROD0297,3,5259.48
ITEM004731,ORD004731,PROD0121,3,7623.809999999999
ITEM004732,ORD004732,PROD0037,2,10496.88
ITEM004733,ORD004733,PROD0421,3,1918.53
ITEM004734,ORD004734,PROD0042,3,11963.82
ITEM004735,ORD004735,PROD0372,4,15887.36
ITEM004736,ORD004736,PROD0219,4,15428.0
ITEM004737,ORD004737,PROD0350,4,26430.36
ITEM004738,ORD004738,PROD0297,2,3506.32
ITEM004739,ORD004739,PROD0304,2,978.84
ITEM004740,ORD004740,PROD0096,1,2477.89
ITEM004741,ORD004741,PROD0346,4,61371.56
ITEM004742,ORD004742,PROD0042,2,7975.88
ITEM004743,ORD004743,PROD0334,2,2279.26
ITEM004744,ORD004744,PROD0098,4,8243.44
ITEM004745,ORD004745,PROD0164,4,12115.2
ITEM004746,ORD004746,PROD0128,3,18620.22
ITEM004747,ORD004747,PROD0160,1,6101.17
ITEM004748,ORD004748,PROD0363,4,6015.64
ITEM004749,ORD004749,PROD0240,1,69222.8
ITEM004750,ORD004750,PROD0369,1,1756.14
ITEM004751,ORD004751,PROD0030,3,3933.75
ITEM004752,ORD004752,PROD0178,3,4284.66
ITEM004753,ORD004753,PROD0004,1,68933.11
ITEM004754,ORD004754,PROD0418,2,4458.9
ITEM004755,ORD004755,PROD0241,2,13133.98
ITEM004756,ORD004756,PROD0438,4,5201.8
ITEM004757,ORD004757,PROD0336,2,4022.0
ITEM004758,ORD004758,PROD0002,4,6572.36
ITEM004759,ORD004759,PROD0254,2,2731.1
ITEM004760,ORD004760,PROD0246,2,1210.72
ITEM004761,ORD004761,PROD0192,2,5262.8
ITEM004762,ORD004762,PROD0004,2,137866.22
ITEM004763,ORD004763,PROD0371,4,23467.96
ITEM004764,ORD004764,PROD0286,2,3127.48
ITEM004765,ORD004765,PROD0283,2,8475.82
ITEM004766,ORD004766,PROD0471,3,853.56
ITEM004767,ORD004767,PROD0397,3,42783.54
ITEM004768,ORD004768,PROD0463,4,1204.08
ITEM004769,ORD004769,PROD0153,4,1747.16
ITEM004770,ORD004770,PROD0290,2,138233.18
ITEM004771,ORD004771,PROD0145,4,98552.56
ITEM004772,ORD004772,PROD0338,4,4829.72
ITEM004773,ORD004773,PROD0296,1,1526.36
ITEM004774,ORD004774,PROD0313,1,5617.18
ITEM004775,ORD004775,PROD0314,2,3031.58
ITEM004776,ORD004776,PROD0406,3,4966.17
ITEM004777,ORD004777,PROD0468,4,24415.64
ITEM004778,ORD004778,PROD0205,3,11568.48
ITEM004779,ORD004779,PROD0102,4,13662.92
ITEM004780,ORD004780,PROD0401,3,9419.76
ITEM004781,ORD004781,PROD0178,1,1428.22
ITEM004782,ORD004782,PROD0234,3,1022.1
ITEM004783,ORD004783,PROD0194,2,82649.64
ITEM004784,ORD004784,PROD0259,4,54357.6
ITEM004785,ORD004785,PROD0214,1,72315.39
ITEM004786,ORD004786,PROD0361,3,10052.88
ITEM004787,ORD004787,PROD0491,2,1078.54
ITEM004788,ORD004788,PROD0213,4,74719.68
ITEM004789,ORD004789,PROD0065,2,89779.76
ITEM004790,ORD004790,PROD0394,4,171243.92
ITEM004791,ORD004791,PROD0037,2,10496.88
ITEM004792,ORD004792,PROD0122,3,71455.23
ITEM004793,ORD004793,PROD0280,1,1922.78
ITEM004794,ORD004794,PROD0479,4,31590.4
ITEM004795,ORD004795,PROD0006,1,6962.23
