order_id,user_id,order_date,status
ORD004858,USR01840,2025-09-17,Cancelled
ORD004859,USR00528,2025-05-13,Delivered
ORD004860,USR00914,2025-02-20,Delivered
ORD004861,USR00289,2025-10-25,Processing
ORD004862,USR00469,2025-11-28,Delivered
ORD004863,USR00473,2025-05-26,Processing
ORD004864,USR00651,2025-11-22,Processing
ORD004865,USR02002,2025-08-27,Delivered
ORD004866,USR00273,2025-09-26,Cancelled
ORD004867,USR00752,2025-06-18,Shipped
ORD004868,USR02200,2025-07-06,Processing
ORD004869,USR01341,2025-01-05,Delivered
ORD004870,USR00686,2025-11-18,Cancelled
ORD004871,USR01051,2025-03-03,Shipped
ORD004872,USR01632,2025-02-09,Delivered
ORD004873,USR01167,2025-04-16,Shipped
ORD004874,USR02197,2025-08-13,Shipped
ORD004875,USR01174,2025-06-24,Cancelled
ORD004876,USR01167,2025-04-25,Processing
ORD004877,USR02336,2025-06-22,Cancelled
ORD004878,USR01072,2025-09-29,Processing
ORD004879,USR00445,2025-03-26,Delivered
ORD004880,USR00490,2025-12-28,Cancelled
ORD004881,USR01618,2025-03-03,Cancelled
ORD004882,USR00828,2025-01-12,Shipped
ORD004883,USR00355,2025-08-30,Delivered
ORD004884,USR02273,2025-03-27,Delivered
ORD004885,USR02040,2025-10-13,Processing
ORD004886,USR00823,2025-09-28,Delivered
ORD004887,USR00521,2025-12-13,Shipped
ORD004888,USR02123,2025-08-16,Processing
ORD004889,USR00147,2025-09-25,Shipped
ORD004890,USR01921,2026-01-17,Delivered
ORD004891,USR01962,2025-01-02,Processing
ORD004892,USR00448,2025-08-30,Shipped
ORD004893,USR00457,2025-03-12,Shipped
ORD004894,USR00937,2026-02-04,Shipped
ORD004895,USR00156,2025-08-28,Shipped
ORD004896,USR01590,2025-11-03,Processing
ORD004897,USR00756,2026-01-25,Delivered
ORD004898,USR00343,2025-01-29,Shipped
ORD004899,USR00277,2026-01-02,Delivered
ORD004900,USR00991,2025-04-27,Cancelled
ORD004901,USR01786,2025-08-28,Delivered
ORD004902,USR01520,2025-02-27,Processing
ORD004903,USR01795,2025-08-01,Processing
ORD004904,USR00585,2025-02-24,Shipped
ORD004905,USR01811,2025-08-07,Delivered
ORD004906,USR02446,2025-01-15,Shipped
ORD004907,USR00169,2025-10-10,Delivered
ORD004908,USR02063,2025-12-20,Shipped
ORD004909,USR00775,2025-09-20,Shipped
ORD004910,USR00862,2025-02-26,Processing
ORD004911,USR01303,2026-02-03,Delivered
ORD004912,USR00180,2025-11-12,Cancelled
ORD004913,USR02330,2025-08-29,Shipped
ORD004914,USR00059,2025-03-21,Delivered
ORD004915,USR00626,2025-03-08,Cancelled
ORD004916,USR01399,2025-04-14,Delivered
ORD004917,USR01028,2025-12-13,Delivered
ORD004918,USR00719,2025-11-02,Shipped
ORD004919,USR01435,2026-01-24,Delivered
ORD004920,USR01893,2025-10-29,Delivered
ORD004921,USR00822,2025-11-21,Delivered
ORD004922,USR00232,2025-07-16,Delivered
ORD004923,USR01603,2025-05-09,Processing
ORD004924,USR01557,2025-09-04,Processing
ORD004925,USR00628,2025-09-09,Shipped
ORD004926,USR01196,2026-02-01,Delivered
ORD004927,USR02071,2025-03-03,Delivered
ORD004928,USR00261,2025-10-02,Cancelled
ORD004929,USR00923,2025-04-12,Delivered
ORD004930,USR00754,2025-09-06,Shipped
ORD004931,USR00797,2025-06-23,Processing
ORD004932,USR01376,2025-04-27,Cancelled
ORD004933,USR01798,2025-01-21,Delivered
ORD004934,USR00104,2025-08-18,Delivered
ORD004935,USR01805,2025-08-03,Delivered
ORD004936,USR00285,2025-10-14,Delivered
ORD004937,USR01007,2025-02-24,Delivered
ORD004938,USR02465,2025-01-04,Delivered
ORD004939,USR02165,2025-04-04,Cancelled
ORD004940,USR01179,2025-05-27,Delivered
ORD004941,USR02281,2025-10-08,Delivered
ORD004942,USR00660,2025-01-08,Delivered
ORD004943,USR00588,2025-12-11,Delivered
ORD004944,USR02242,2026-01-06,Processing
ORD004945,USR01301,2026-01-02,Processing
ORD004946,USR00233,2025-10-09,Delivered
ORD004947,USR00457,2025-07-07,Delivered
ORD004948,USR00267,2025-06-30,Delivered
ORD004949,USR01680,2025-08-27,Shipped
ORD004950,USR02122,2025-09-14,Delivered
ORD004951,USR02189,2025-01-17,Shipped
ORD004952,USR00072,2025-01-08,Cancelled
ORD004953,USR00696,2025-03-28,Delivered
ORD004954,USR01318,2025-11-30,Shipped
ORD004955,USR01518,2025-05-12,Processing
ORD004956,USR00158,2025-12-09,Delivered
ORD004957,USR00588,2025-05-31,Cancelled
ORD004958,USR00426,2025-04-10,Delivered
ORD004959,USR00958,2026-01-29,Cancelled
ORD004960,USR00025,2025-03-11,Delivered
ORD004961,USR01562,2025-04-20,Shipped
ORD004962,USR00015,2025-07-22,Processing
ORD004963,USR02305,2025-04-06,Delivered
ORD004964,USR00240,2025-03-25,Cancelled
ORD004965,USR01588,2025-03-04,Delivered
ORD004966,USR02323,2025-07-20,Delivered
ORD004967,USR00491,2025-10-27,Delivered
ORD004968,USR00920,2025-01-20,Shipped
ORD004969,USR00145,2025-07-16,Processing
ORD004970,USR02309,2025-11-05,Shipped
ORD004971,USR02235,2025-12-09,Delivered
ORD004972,USR00303,2026-01-26,Delivered
ORD004973,USR00082,2025-07-15,Processing
ORD004974,USR01952,2025-10-10,Delivered
ORD004975,USR02341,2025-06-30,Delivered
ORD004976,USR01582,2025-08-22,Delivered
ORD004977,USR01157,2025-05-13,Processing
ORD004978,USR01585,2025-07-23,Delivered
ORD004979,USR01842,2025-12-08,Delivered
ORD004980,USR00974,2025-08-30,Shipped
ORD004981,USR02010,2025-01-11,Cancelled
ORD004982,USR01025,2025-07-19,Delivered
ORD004983,USR01414,2025-08-15,Delivered
ORD004984,USR01864,2025-12-16,Shipped
ORD004985,USR01963,2025-12-16,Delivered
ORD004986,USR00628,2025-07-02,Delivered
ORD004987,USR01861,2025-02-03,Processing
ORD004988,USR02198,2025-08-12,Processing
ORD004989,USR01476,2025-11-14,Delivered
ORD004990,USR00917,2025-12-20,Delivered
ORD004991,USR00592,2025-03-02,Processing
ORD004992,USR01175,2025-05-06,Shipped
ORD004993,USR00715,2025-10-23,Delivered
ORD004994,USR01592,2025-07-06,Delivered
ORD004995,USR01054,2025-12-23,Delivered
ORD004996,USR00657,2026-01-19,Delivered
ORD004997,USR01508,2025-03-14,Processing
ORD004998,USR00086,2025-02-15,Cancelled
ORD004999,USR01769,2025-06-14,Processing
ORD005000,USR01229,2025-01-29,Delivered
ORD005001,USR00590,2026-01-12,Delivered
ORD005002,USR00175,2025-03-01,Delivered
ORD005003,USR01884,2025-07-28,Delivered
ORD005004,USR01681,2025-06-02,Delivered
ORD005005,USR02218,2025-03-16,Delivered
ORD005006,USR00930,2025-07-18,Delivered
ORD005007,USR01648,2025-02-07,Processing
ORD005008,USR00513,2025-01-03,Delivered
ORD005009,USR01446,2025-09-03,Delivered
ORD005010,USR00853,2025-01-05,Delivered
ORD005011,USR01663,2025-04-22,Shipped
ORD005012,USR01725,2025-04-12,Shipped
ORD005013,USR01712,2025-07-06,Delivered
ORD005014,USR01887,2025-01-24,Delivered
ORD005015,USR01853,2025-11-29,Delivered
ORD005016,USR01819,2025-09-25,Delivered
ORD005017,USR01592,2026-01-28,Delivered
ORD005018,USR01899,2025-05-13,Shipped
ORD005019,USR01490,2026-02-05,Processing
ORD005020,USR01384,2025-03-22,Shipped
ORD005021,USR01336,2025-05-25,Processing
ORD005022,USR01634,2025-04-19,Processing
ORD005023,USR00546,2025-12-26,Cancelled
ORD005024,USR02171,2026-01-19,Shipped
ORD005025,USR00844,2025-12-22,Processing
ORD005026,USR01008,2025-02-27,Shipped
ORD005027,USR00889,2025-11-14,Delivered
ORD005028,USR00783,2025-10-03,Cancelled
ORD005029,USR02329,2025-04-24,Delivered
ORD005030,USR00798,2025-10-23,Delivered
ORD005031,USR01489,2025-03-12,Delivered
ORD005032,USR01898,2025-05-28,Cancelled
ORD005033,USR02246,2025-10-05,Processing
ORD005034,USR01673,2025-05-30,Delivered
ORD005035,USR01536,2025-09-15,Delivered
ORD005036,USR01258,2025-02-03,Delivered
ORD005037,USR00875,2025-04-23,Delivered
ORD005038,USR01610,2025-01-13,Delivered
ORD005039,USR00579,2025-01-06,Shipped
ORD005040,USR01927,2025-06-04,Delivered
ORD005041,USR00446,2025-02-24,Delivered
ORD005042,USR02224,2026-01-14,Processing
ORD005043,USR01853,2025-08-06,Cancelled
ORD005044,USR01231,2025-11-04,Delivered
ORD005045,USR01689,2025-02-08,Processing
ORD005046,USR00209,2025-01-08,Shipped
ORD005047,USR00817,2025-06-11,Shipped
ORD005048,USR00890,2025-04-28,Delivered
ORD005049,USR01384,2025-01-24,Processing
ORD005050,USR02260,2025-03-17,Processing
ORD005051,USR00642,2025-02-21,Cancelled
ORD005052,USR01575,2025-07-08,Delivered
ORD005053,USR02120,2025-02-06,Processing
ORD005054,USR01769,2025-07-13,Shipped
ORD005055,USR00739,2025-09-01,Processing
ORD005056,USR01815,2026-01-04,Processing
ORD005057,USR00098,2025-07-06,Shipped
ORD005058,USR00846,2026-01-26,Delivered
ORD005059,USR01581,2026-01-01,Processing
ORD005060,USR02325,2025-10-09,Shipped
ORD005061,USR00706,2025-07-18,Delivered
ORD005062,USR01120,2025-12-24,Cancelled
ORD005063,USR02308,2025-05-29,Delivered
ORD005064,USR00639,2025-07-26,Delivered
ORD005065,USR01647,2026-01-01,Delivered
ORD005066,USR02356,2025-05-06,Delivered
ORD005067,USR00811,2025-04-29,Processing
ORD005068,USR00618,2025-12-08,Delivered
ORD005069,USR01685,2025-11-11,Shipped
ORD005070,USR01297,2025-06-18,Delivered
ORD005071,USR01920,2025-04-30,Processing
ORD005072,USR01007,2025-06-08,Delivered
ORD005073,USR00535,2025-10-09,Shipped
ORD005074,USR01994,2025-02-16,Cancelled
ORD005075,USR01296,2025-02-17,Processing
ORD005076,USR02174,2025-01-02,Shipped
ORD005077,USR00145,2025-06-16,Delivered
ORD005078,USR00398,2025-01-09,Delivered
ORD005079,USR00268,2025-03-02,Delivered
ORD005080,USR00352,2026-01-25,Shipped
ORD005081,USR00088,2025-05-22,Delivered
ORD005082,USR00036,2025-09-13,Delivered
ORD005083,USR00217,2025-08-04,Delivered
ORD005084,USR01358,2025-05-13,Delivered
ORD005085,USR00369,2026-01-29,Processing
ORD005086,USR01284,2025-03-21,Processing
ORD005087,USR01462,2025-09-09,Processing
ORD005088,USR00832,2025-09-16,Delivered
ORD005089,USR00617,2025-10-27,Shipped
ORD005090,USR00873,2025-08-06,Delivered
ORD005091,USR01260,2025-03-04,Delivered
ORD005092,USR00271,2025-06-13,Delivered
ORD005093,USR01487,2025-08-30,Delivered
ORD005094,USR01293,2025-05-07,Cancelled
ORD005095,USR02390,2025-10-10,Delivered
ORD005096,USR01830,2025-06-22,Delivered
ORD005097,USR01946,2025-06-14,Processing
ORD005098,USR01387,2026-01-17,Shipped
ORD005099,USR00718,2026-01-27,Delivered
ORD005100,USR01187,2025-02-26,Delivered
ORD005101,USR01243,2025-03-12,Cancelled
ORD005102,USR00416,2025-10-07,Delivered
ORD005103,USR02302,2026-01-30,Delivered
ORD005104,USR00655,2025-02-09,Delivered
ORD005105,USR00623,2025-08-18,Delivered
ORD005106,USR00669,2025-09-10,Cancelled
ORD005107,USR01701,2025-06-18,Delivered
ORD005108,USR00486,2025-02-20,Cancelled
ORD005109,USR02181,2025-03-10,Cancelled
ORD005110,USR01679,2025-04-30,Cancelled
ORD005111,USR00649,2025-10-31,Delivered
ORD005112,USR02301,2025-07-10,Delivered
ORD005113,USR02263,2026-01-27,Cancelled
ORD005114,USR01924,2025-10-16,Shipped
ORD005115,USR01152,2025-09-12,Delivered
ORD005116,USR01022,2025-09-17,Delivered
ORD005117,USR00465,2025-02-20,Delivered
ORD005118,USR00601,2025-06-24,Delivered
ORD005119,USR01823,2025-07-05,Delivered
ORD005120,USR00398,2025-05-13,Shipped
ORD005121,USR00162,2025-03-21,Delivered
ORD005122,USR00556,2025-07-12,Processing
ORD005123,USR01561,2025-11-24,Shipped
ORD005124,USR01937,2025-01-24,Processing
ORD005125,USR01554,2026-01-26,Delivered
ORD005126,USR01954,2025-12-10,Cancelled
ORD005127,USR00699,2025-11-03,Cancelled
ORD005128,USR00082,2025-08-25,Delivered
ORD005129,USR02401,2025-03-24,Delivered
ORD005130,USR01485,2025-04-27,Delivered
ORD005131,USR01807,2026-01-11,Shipped
ORD005132,USR02396,2025-07-16,Shipped
ORD005133,USR02343,2025-01-10,Delivered
ORD005134,USR00745,2025-03-20,Shipped
ORD005135,USR01833,2025-06-01,Delivered
ORD005136,USR00082,2025-05-30,Cancelled
ORD005137,USR02015,2025-08-11,Cancelled
ORD005138,USR02322,2026-01-24,Delivered
ORD005139,USR01409,2026-01-13,Delivered
ORD005140,USR01392,2025-07-09,Delivered
ORD005141,USR00349,2026-01-31,Delivered
ORD005142,USR01516,2025-05-24,Shipped
ORD005143,USR00283,2025-08-05,Cancelled
ORD005144,USR00726,2026-01-31,Cancelled
ORD005145,USR00553,2025-08-25,Processing
ORD005146,USR01230,2025-08-28,Shipped
ORD005147,USR01613,2025-03-14,Delivered
ORD005148,USR00613,2025-01-19,Delivered
ORD005149,USR00455,2025-07-03,Delivered
ORD005150,USR00808,2025-02-03,Delivered
ORD005151,USR01314,2025-08-15,Delivered
ORD005152,USR01198,2025-02-22,Cancelled
ORD005153,USR00341,2025-01-14,Shipped
ORD005154,USR01453,2025-08-24,Delivered
ORD005155,USR02470,2025-04-15,Shipped
ORD005156,USR02027,2025-02-01,Processing
ORD005157,USR00066,2025-09-14,Delivered
ORD005158,USR02418,2025-08-26,Delivered
ORD005159,USR01712,2025-03-04,Cancelled
ORD005160,USR00693,2025-07-05,Processing
ORD005161,USR01496,2025-07-16,Delivered
ORD005162,USR01036,2025-05-15,Delivered
ORD005163,USR00787,2026-01-22,Delivered
ORD005164,USR02103,2025-11-30,Processing
ORD005165,USR01148,2025-09-04,Delivered
ORD005166,USR02132,2025-09-30,Processing
ORD005167,USR00097,2025-11-25,Shipped
ORD005168,USR02006,2026-01-21,Delivered
ORD005169,USR01305,2025-04-28,Delivered
ORD005170,USR00684,2025-09-04,Cancelled
ORD005171,USR00214,2025-12-07,Processing
ORD005172,USR00979,2026-01-06,Delivered
ORD005173,USR01256,2025-02-01,Shipped
ORD005174,USR01078,2025-04-21,Processing
ORD005175,USR01839,2025-02-20,Cancelled
ORD005176,USR01774,2025-09-07,Cancelled
ORD005177,USR01383,2025-06-12,Delivered
ORD005178,USR00166,2025-06-07,Shipped
ORD005179,USR01118,2025-04-27,Delivered
ORD005180,USR01877,2025-09-29,Delivered
ORD005181,USR00329,2025-01-09,Delivered
ORD005182,USR01364,2026-02-02,Delivered
ORD005183,USR02259,2025-04-06,Shipped
ORD005184,USR00129,2025-08-15,Processing
ORD005185,USR00536,2025-06-01,Delivered
ORD005186,USR00044,2025-02-07,Delivered
ORD005187,USR02350,2025-06-04,Delivered
ORD005188,USR00079,2025-09-15,Shipped
ORD005189,USR01240,2025-06-16,Shipped
ORD005190,USR01560,2025-12-28,Delivered
ORD005191,USR00818,2025-08-24,Delivered
ORD005192,USR01926,2025-12-10,Cancelled
ORD005193,USR01557,2025-04-03,Cancelled
ORD005194,USR01591,2025-07-16,Processing
ORD005195,USR00148,2025-01-26,Delivered
ORD005196,USR01108,2025-03-24,Processing
ORD005197,USR01537,2025-10-16,Cancelled
ORD005198,USR01375,2025-03-30,Delivered
ORD005199,USR01503,2025-06-20,Processing
ORD005200,USR02100,2025-05-13,Cancelled
ORD005201,USR01739,2026-01-30,Shipped
ORD005202,USR01668,2026-01-20,Delivered
ORD005203,USR01402,2025-07-21,Delivered
ORD005204,USR00543,2025-12-17,Delivered
ORD005205,USR01419,2025-09-28,Delivered
ORD005206,USR01072,2025-07-26,Cancelled
ORD005207,USR02263,2025-03-17,Delivered
ORD005208,USR00791,2025-08-19,Processing
ORD005209,USR02003,2025-04-06,Shipped
ORD005210,USR01154,2025-10-12,Shipped
ORD005211,USR01093,2025-09-22,Processing
ORD005212,USR00342,2025-06-03,Shipped
ORD005213,USR01843,2025-01-24,Cancelled
ORD005214,USR00348,2025-08-18,Delivered
ORD005215,USR01306,2025-08-02,Delivered
ORD005216,USR02085,2025-08-08,Processing
ORD005217,USR00465,2025-05-09,Delivered
ORD005218,USR00095,2025-03-11,Delivered
ORD005219,USR00527,2025-01-06,Delivered
ORD005220,USR00439,2025-08-17,Processing
ORD005221,USR00996,2025-12-01,Delivered
ORD005222,USR00305,2025-07-13,Delivered
ORD005223,USR00726,2025-12-16,Delivered
ORD005224,USR01530,2025-04-16,Processing
ORD005225,USR00267,2025-03-15,Delivered
ORD005226,USR00631,2025-09-02,Processing
ORD005227,USR02343,2025-02-04,Cancelled
ORD005228,USR00971,2025-12-28,Cancelled
ORD005229,USR00358,2025-04-16,Delivered
ORD005230,USR00309,2025-06-23,Delivered
ORD005231,USR00040,2025-04-17,Delivered
ORD005232,USR00056,2026-01-08,Delivered
ORD005233,USR01398,2025-10-08,Cancelled
ORD005234,USR00289,2025-07-25,Delivered
ORD005235,USR00640,2025-09-01,Processing
ORD005236,USR02387,2025-08-02,Shipped
ORD005237,USR01888,2025-12-21,Delivered
ORD005238,USR01356,2025-03-12,Delivered
ORD005239,USR00434,2025-07-03,Processing
ORD005240,USR00500,2025-11-06,Cancelled
ORD005241,USR00231,2025-03-06,Delivered
ORD005242,USR00569,2025-04-22,Shipped
ORD005243,USR00818,2025-09-28,Processing
ORD005244,USR00333,2025-08-09,Delivered
ORD005245,USR00761,2026-01-05,Processing
ORD005246,USR00376,2025-09-16,Delivered
ORD005247,USR00376,2025-09-01,Processing
ORD005248,USR00016,2025-11-07,Delivered
ORD005249,USR01774,2025-01-27,Delivered
ORD005250,USR00955,2025-07-28,Processing
ORD005251,USR00862,2025-12-10,Cancelled
ORD005252,USR00205,2025-12-22,Delivered
ORD005253,USR00326,2025-01-16,Delivered
ORD005254,USR01585,2025-05-15,Delivered
ORD005255,USR01313,2025-09-22,Delivered
ORD005256,USR02169,2025-09-25,Shipped
ORD005257,USR00790,2025-07-21,Delivered
ORD005258,USR01950,2025-10-30,Processing
ORD005259,USR00809,2025-12-14,Cancelled
ORD005260,USR02029,2025-04-30,Shipped
ORD005261,USR02480,2025-04-01,Delivered
ORD005262,USR00763,2025-01-30,Delivered
ORD005263,USR01922,2025-12-22,Processing
ORD005264,USR01180,2025-06-21,Delivered
ORD005265,USR02425,2026-02-04,Delivered
ORD005266,USR00251,2025-07-09,Shipped
ORD005267,USR01813,2026-02-03,Delivered
ORD005268,USR00758,2025-05-01,Shipped
ORD005269,USR02080,2025-05-13,Delivered
ORD005270,USR00026,2025-01-04,Cancelled
ORD005271,USR00326,2025-06-27,Delivered
ORD005272,USR00721,2025-01-14,Delivered
ORD005273,USR00810,2025-12-18,Delivered
ORD005274,USR01079,2025-09-26,Delivered
ORD005275,USR00590,2025-11-06,Processing
ORD005276,USR02221,2026-01-31,Shipped
ORD005277,USR02357,2025-03-16,Delivered
ORD005278,USR00776,2025-08-31,Processing
ORD005279,USR00508,2025-04-13,Shipped
ORD005280,USR00311,2025-10-23,Delivered
ORD005281,USR00771,2025-08-03,Shipped
ORD005282,USR00767,2026-01-16,Delivered
ORD005283,USR01317,2025-02-12,Delivered
ORD005284,USR00933,2025-06-17,Processing
ORD005285,USR00666,2025-11-02,Delivered
ORD005286,USR01617,2025-08-19,Processing
ORD005287,USR02427,2025-08-08,Processing
ORD005288,USR01216,2025-05-12,Delivered
ORD005289,USR02464,2026-02-02,Cancelled
ORD005290,USR01689,2025-01-05,Delivered
ORD005291,USR02076,2025-06-10,Delivered
ORD005292,USR01170,2025-04-09,Delivered
ORD005293,USR00894,2025-12-16,Cancelled
ORD005294,USR01748,2025-12-02,Processing
ORD005295,USR01028,2026-01-13,Shipped
ORD005296,USR01413,2025-06-14,Cancelled
ORD005297,USR00987,2025-07-30,Shipped
ORD005298,USR02174,2025-08-19,Delivered
ORD005299,USR00029,2025-01-30,Cancelled
ORD005300,USR01031,2026-01-13,Shipped
ORD005301,USR01153,2025-08-31,Cancelled
ORD005302,USR00661,2025-09-14,Shipped
ORD005303,USR00265,2025-11-01,Shipped
ORD005304,USR00253,2025-08-26,Delivered
ORD005305,USR00258,2025-09-13,Delivered
ORD005306,USR02024,2025-12-30,Delivered
ORD005307,USR01410,2025-06-23,Delivered
ORD005308,USR00248,2025-06-26,Cancelled
ORD005309,USR01762,2025-05-11,Delivered
ORD005310,USR00328,2025-03-23,Delivered
ORD005311,USR01827,2025-08-12,Cancelled
ORD005312,USR00050,2025-02-09,Delivered
ORD005313,USR00362,2025-10-28,Delivered
ORD005314,USR01305,2025-12-27,Processing
ORD005315,USR02410,2025-01-15,Shipped
ORD005316,USR01481,2025-05-04,Processing
ORD005317,USR02481,2026-02-05,Shipped
ORD005318,USR00270,2025-09-27,Delivered
ORD005319,USR02332,2025-05-13,Processing
ORD005320,USR01075,2025-03-17,Shipped
ORD005321,USR01307,2025-04-03,Delivered
ORD005322,USR01847,2025-09-02,Shipped
ORD005323,USR01467,2025-04-18,Delivered
ORD005324,USR01968,2025-07-26,Delivered
ORD005325,USR01518,2026-01-19,Shipped
ORD005326,USR02047,2025-03-08,Cancelled
ORD005327,USR01230,2025-08-22,Delivered
ORD005328,USR02004,2026-01-09,Delivered
ORD005329,USR01284,2025-04-16,Processing
ORD005330,USR02237,2025-04-03,Cancelled
ORD005331,USR00780,2025-01-31,Cancelled
ORD005332,USR00935,2025-12-28,Delivered
ORD005333,USR02406,2025-04-01,Delivered
ORD005334,USR00699,2025-03-31,Processing
ORD005335,USR00175,2025-11-26,Processing
ORD005336,USR01446,2025-03-17,Delivered
ORD005337,USR01679,2025-09-04,Delivered
ORD005338,USR01905,2025-02-22,Delivered
ORD005339,USR01891,2025-02-24,Processing
ORD005340,USR01329,2026-01-25,Cancelled
ORD005341,USR01652,2025-02-08,Delivered
ORD005342,USR01900,2025-08-26,Cancelled
ORD005343,USR01903,2025-07-09,Delivered
ORD005344,USR01853,2025-11-30,Delivered
ORD005345,USR00626,2025-09-08,Delivered
ORD005346,USR00582,2025-08-07,Shipped
ORD005347,USR01580,2025-11-07,Processing
ORD005348,USR01719,2025-03-03,Shipped
ORD005349,USR00101,2025-09-09,Delivered
ORD005350,USR00572,2025-02-24,Cancelled
ORD005351,USR01298,2025-08-05,Delivered
ORD005352,USR01563,2025-03-26,Cancelled
ORD005353,USR00612,2025-01-30,Delivered
ORD005354,USR01637,2026-02-04,Processing
ORD005355,USR01498,2025-05-31,Delivered
ORD005356,USR00058,2025-03-22,Delivered
ORD005357,USR01780,2025-11-12,Processing
ORD005358,USR00708,2025-10-06,Delivered
ORD005359,USR00619,2025-07-10,Shipped
ORD005360,USR02429,2025-02-28,Cancelled
ORD005361,USR00754,2025-05-28,Delivered
ORD005362,USR00889,2025-05-18,Shipped
ORD005363,USR00389,2025-10-10,Delivered
ORD005364,USR00068,2025-07-26,Shipped
ORD005365,USR01603,2025-10-23,Shipped
ORD005366,USR01935,2025-10-11,Delivered
ORD005367,USR00614,2025-04-30,Delivered
ORD005368,USR01110,2025-01-17,Delivered
ORD005369,USR01382,2025-07-11,Shipped
ORD005370,USR00811,2025-03-31,Shipped
ORD005371,USR00089,2025-02-23,Cancelled
ORD005372,USR02038,2025-08-06,Cancelled
ORD005373,USR01607,2025-10-24,Delivered
ORD005374,USR00649,2025-01-05,Delivered
ORD005375,USR01244,2025-04-17,Delivered
ORD005376,USR02251,2025-10-27,Delivered
ORD005377,USR01138,2025-04-02,Processing
ORD005378,USR00933,2025-04-06,Delivered
ORD005379,USR00779,2025-01-16,Delivered
ORD005380,USR01993,2025-04-03,Delivered
ORD005381,USR02486,2026-01-18,Shipped
ORD005382,USR02045,2025-07-31,Processing
ORD005383,USR01773,2025-10-19,Delivered
ORD005384,USR01783,2025-10-09,Delivered
ORD005385,USR00655,2025-01-08,Processing
ORD005386,USR01997,2025-02-18,Delivered
ORD005387,USR00245,2025-05-17,Cancelled
ORD005388,USR01448,2025-04-05,Delivered
ORD005389,USR00435,2025-12-14,Cancelled
ORD005390,USR00275,2025-07-23,Delivered
ORD005391,USR01325,2025-05-18,Delivered
ORD005392,USR01953,2025-09-11,Cancelled
ORD005393,USR02490,2025-02-09,Delivered
ORD005394,USR01186,2025-02-01,Delivered
ORD005395,USR00580,2025-08-05,Shipped
ORD005396,USR00964,2025-10-07,Delivered
ORD005397,USR02125,2025-01-13,Delivered
ORD005398,USR02025,2025-02-06,Cancelled
ORD005399,USR00887,2025-08-19,Delivered
ORD005400,USR01706,2025-08-26,Shipped
ORD005401,USR02010,2026-01-24,Delivered
ORD005402,USR00054,2025-01-10,Delivered
ORD005403,USR01262,2025-04-21,Shipped
ORD005404,USR00650,2025-02-11,Delivered
ORD005405,USR01387,2025-07-24,Delivered
ORD005406,USR01273,2025-04-10,Delivered
ORD005407,USR01758,2025-08-17,Shipped
ORD005408,USR00500,2026-02-03,Delivered
ORD005409,USR02454,2025-01-21,Shipped
ORD005410,USR00531,2025-06-25,Processing
ORD005411,USR02170,2025-12-17,Delivered
ORD005412,USR01155,2025-01-06,Delivered
ORD005413,USR01398,2025-01-17,Cancelled
ORD005414,USR01530,2025-05-30,Delivered
ORD005415,USR00525,2025-10-26,Processing
ORD005416,USR01514,2025-04-12,Delivered
ORD005417,USR02316,2025-04-17,Delivered
ORD005418,USR01940,2025-04-05,Processing
ORD005419,USR00259,2025-07-31,Delivered
ORD005420,USR00073,2025-08-23,Delivered
ORD005421,USR01832,2025-04-04,Delivered
ORD005422,USR01516,2025-05-10,Processing
ORD005423,USR01709,2025-05-24,Processing
ORD005424,USR01009,2025-07-12,Cancelled
ORD005425,USR00858,2025-10-23,Delivered
ORD005426,USR01337,2025-04-25,Shipped
ORD005427,USR00957,2025-02-27,Delivered
ORD005428,USR01281,2025-08-14,Delivered
ORD005429,USR01951,2025-03-23,Delivered
ORD005430,USR01150,2025-10-16,Processing
ORD005431,USR02274,2025-05-23,Processing
ORD005432,USR01396,2026-02-05,Cancelled
ORD005433,USR02365,2025-08-16,Delivered
ORD005434,USR01357,2025-08-10,Cancelled
ORD005435,USR00797,2025-05-04,Delivered
ORD005436,USR00521,2025-10-12,Processing
ORD005437,USR01319,2025-01-03,Shipped
ORD005438,USR02345,2025-10-04,Cancelled
ORD005439,USR00938,2025-04-24,Shipped
ORD005440,USR02429,2025-10-16,Cancelled
ORD005441,USR02497,2025-01-17,Shipped
ORD005442,USR00971,2026-01-15,Shipped
ORD005443,USR01021,2025-07-23,Delivered
ORD005444,USR02002,2026-01-23,Delivered
ORD005445,USR02308,2025-06-16,Delivered
ORD005446,USR01925,2025-05-14,Processing
ORD005447,USR00080,2025-02-01,Delivered
ORD005448,USR01284,2025-03-22,Delivered
ORD005449,USR02093,2025-06-29,Delivered
ORD005450,USR00392,2025-11-12,Shipped
ORD005451,USR01574,2026-01-09,Delivered
ORD005452,USR00608,2025-11-10,Cancelled
ORD005453,USR01318,2025-10-09,Delivered
ORD005454,USR00334,2025-06-16,Shipped
ORD005455,USR02168,2025-02-25,Cancelled
ORD005456,USR02011,2025-12-24,Delivered
ORD005457,USR01896,2025-11-06,Shipped
ORD005458,USR02469,2025-04-23,Delivered
ORD005459,USR01090,2026-01-13,Delivered
ORD005460,USR00275,2025-11-06,Delivered
ORD005461,USR01842,2025-04-26,Cancelled
ORD005462,USR01596,2025-03-07,Delivered
ORD005463,USR00792,2025-08-25,Delivered
ORD005464,USR01132,2025-12-25,Processing
ORD005465,USR00587,2025-03-22,Processing
