review_id,user_id,product_id,rating,comment
REV004957,USR00134,PROD0446,4,"Good quality, but delivery was a bit slow."
REV004958,USR00374,PROD0201,1,"Horrible quality, do not buy."
REV004959,USR01289,PROD0069,3,Average quality.
REV004960,USR01994,PROD0382,5,Highly recommended.
REV004961,USR00233,PROD0064,5,"Super fast delivery, love it!"
REV004962,USR01353,PROD0239,4,Decent product for the price.
REV004963,USR01455,PROD0259,4,Decent product for the price.
REV004964,USR01836,PROD0267,1,Worst product ever!
REV004965,USR00150,PROD0477,2,"Not good, quality is poor."
REV004966,USR00422,PROD0086,3,"Expected better, but fine."
REV004967,USR01128,PROD0310,5,Highly recommended.
REV004968,USR01004,PROD0482,4,Nice design.
REV004969,USR00092,PROD0106,5,Excellent product!
REV004970,USR00599,PROD0345,2,"Not good, quality is poor."
REV004971,USR01814,PROD0487,5,Highly recommended.
REV004972,USR01603,PROD0381,4,"Good quality, but delivery was a bit slow."
REV004973,USR01854,PROD0039,3,"It's fine, nothing special."
REV004974,USR02338,PROD0411,1,"Broken item received, completely waste."
REV004975,USR00512,PROD0477,5,"Super fast delivery, love it!"
REV004976,USR02096,PROD0138,5,"Super fast delivery, love it!"
REV004977,USR00521,PROD0158,1,"Broken item received, completely waste."
REV004978,USR01124,PROD0287,3,Average quality.
REV004979,USR01125,PROD0475,2,"Not good, quality is poor."
REV004980,USR00033,PROD0231,5,Value for money.
REV004981,USR01149,PROD0447,3,"Expected better, but fine."
REV004982,USR00580,PROD0369,1,Worst product ever!
REV004983,USR02181,PROD0356,2,Not worth the money.
REV004984,USR00923,PROD0497,4,Decent product for the price.
REV004985,USR00527,PROD0381,5,Perfect fit and quality.
REV004986,USR01038,PROD0311,1,"Broken item received, completely waste."
REV004987,USR00693,PROD0160,2,"Not good, quality is poor."
REV004988,USR00107,PROD0240,3,"It's fine, nothing special."
REV004989,USR00169,PROD0494,4,"Works well, satisfied."
REV004990,USR02480,PROD0200,5,Excellent product!
REV004991,USR01355,PROD0308,4,Decent product for the price.
REV004992,USR01090,PROD0338,4,Decent product for the price.
REV004993,USR00335,PROD0472,4,Good product.
REV004994,USR00160,PROD0123,5,Perfect fit and quality.
REV004995,USR02081,PROD0433,2,Disappointed with the product.
REV004996,USR01205,PROD0073,5,Excellent product!
REV004997,USR00518,PROD0169,2,"Not good, quality is poor."
REV004998,USR02452,PROD0379,4,Good product.
REV004999,USR01918,PROD0241,5,Perfect fit and quality.
REV005000,USR02481,PROD0094,5,"Super fast delivery, love it!"
REV005001,USR01665,PROD0194,1,"Horrible quality, do not buy."
REV005002,USR01941,PROD0026,5,Value for money.
REV005003,USR01605,PROD0145,1,"Broken item received, completely waste."
REV005004,USR01214,PROD0459,5,Perfect fit and quality.
REV005005,USR00571,PROD0146,2,Disappointed with the product.
REV005006,USR01684,PROD0399,4,Nice design.
REV005007,USR01021,PROD0313,2,Disappointed with the product.
REV005008,USR00937,PROD0425,1,"Horrible quality, do not buy."
REV005009,USR00858,PROD0016,2,"Not good, quality is poor."
REV005010,USR00503,PROD0320,5,Perfect fit and quality.
REV005011,USR00829,PROD0070,5,Excellent product!
REV005012,USR00647,PROD0181,2,Disappointed with the product.
REV005013,USR01462,PROD0346,5,Value for money.
REV005014,USR01703,PROD0077,4,"Works well, satisfied."
REV005015,USR00743,PROD0400,2,"Not good, quality is poor."
REV005016,USR00349,PROD0333,4,"Good quality, but delivery was a bit slow."
REV005017,USR00710,PROD0065,5,Highly recommended.
REV005018,USR01907,PROD0271,4,Decent product for the price.
REV005019,USR01125,PROD0021,4,"Good quality, but delivery was a bit slow."
REV005020,USR00340,PROD0118,4,Decent product for the price.
REV005021,USR01273,PROD0300,4,"Good quality, but delivery was a bit slow."
REV005022,USR00056,PROD0380,4,Nice design.
REV005023,USR01362,PROD0407,4,Good product.
REV005024,USR01511,PROD0018,5,Perfect fit and quality.
REV005025,USR00414,PROD0291,3,"Expected better, but fine."
REV005026,USR01778,PROD0288,1,"Broken item received, completely waste."
REV005027,USR00528,PROD0284,5,Value for money.
REV005028,USR02479,PROD0400,4,Good product.
REV005029,USR01919,PROD0001,1,Worst product ever!
REV005030,USR01914,PROD0080,5,Value for money.
REV005031,USR00622,PROD0176,5,Excellent product!
REV005032,USR00282,PROD0331,4,Nice design.
REV005033,USR01658,PROD0121,2,Defective piece received.
REV005034,USR00507,PROD0470,5,"Super fast delivery, love it!"
REV005035,USR01724,PROD0189,4,"Works well, satisfied."
REV005036,USR02410,PROD0074,2,Not worth the money.
REV005037,USR00903,PROD0128,1,"Broken item received, completely waste."
REV005038,USR01143,PROD0158,5,Highly recommended.
REV005039,USR02357,PROD0476,5,Value for money.
REV005040,USR01712,PROD0284,2,Bad experience.
REV005041,USR00358,PROD0420,4,Nice design.
REV005042,USR01888,PROD0146,5,Excellent product!
REV005043,USR01265,PROD0227,3,"Expected better, but fine."
REV005044,USR01622,PROD0478,4,Decent product for the price.
REV005045,USR01033,PROD0385,2,Disappointed with the product.
REV005046,USR02243,PROD0344,4,"Good quality, but delivery was a bit slow."
REV005047,USR01850,PROD0051,4,Good product.
REV005048,USR02063,PROD0076,2,Bad experience.
REV005049,USR00765,PROD0134,3,Okay okay product.
REV005050,USR00231,PROD0155,5,Excellent product!
REV005051,USR01936,PROD0298,5,Highly recommended.
REV005052,USR02401,PROD0497,5,Highly recommended.
REV005053,USR01356,PROD0248,4,Nice design.
REV005054,USR00613,PROD0248,2,Defective piece received.
REV005055,USR00244,PROD0277,2,Disappointed with the product.
REV005056,USR02043,PROD0255,2,Not worth the money.
REV005057,USR01387,PROD0322,4,"Works well, satisfied."
REV005058,USR01936,PROD0408,5,Value for money.
REV005059,USR00077,PROD0468,2,Disappointed with the product.
REV005060,USR01089,PROD0091,2,"Not good, quality is poor."
REV005061,USR01575,PROD0222,5,Highly recommended.
REV005062,USR01127,PROD0263,4,"Good quality, but delivery was a bit slow."
REV005063,USR02181,PROD0184,4,Decent product for the price.
REV005064,USR00828,PROD0211,2,Defective piece received.
REV005065,USR01893,PROD0162,1,Worst product ever!
REV005066,USR00330,PROD0496,2,Bad experience.
REV005067,USR01303,PROD0439,3,Okay okay product.
REV005068,USR00862,PROD0187,3,"It's fine, nothing special."
REV005069,USR00248,PROD0422,5,Excellent product!
REV005070,USR00790,PROD0378,4,Decent product for the price.
REV005071,USR01994,PROD0421,1,"Horrible quality, do not buy."
REV005072,USR01712,PROD0008,4,Nice design.
REV005073,USR00780,PROD0485,3,"It's fine, nothing special."
REV005074,USR00460,PROD0184,5,"Super fast delivery, love it!"
REV005075,USR01995,PROD0353,1,"Broken item received, completely waste."
REV005076,USR01139,PROD0069,4,"Good quality, but delivery was a bit slow."
REV005077,USR02071,PROD0266,1,"Horrible quality, do not buy."
REV005078,USR00429,PROD0144,4,"Good quality, but delivery was a bit slow."
REV005079,USR01673,PROD0122,4,"Works well, satisfied."
REV005080,USR01878,PROD0459,5,"Super fast delivery, love it!"
REV005081,USR01035,PROD0005,4,Decent product for the price.
REV005082,USR00925,PROD0154,4,"Good quality, but delivery was a bit slow."
REV005083,USR00424,PROD0458,1,Worst product ever!
REV005084,USR00598,PROD0152,5,"Super fast delivery, love it!"
REV005085,USR00497,PROD0125,3,Average experience.
REV005086,USR02218,PROD0335,2,Not worth the money.
REV005087,USR00739,PROD0421,4,"Works well, satisfied."
REV005088,USR01883,PROD0155,3,Average experience.
REV005089,USR00623,PROD0077,4,Good product.
REV005090,USR01431,PROD0141,4,Nice design.
REV005091,USR02312,PROD0215,3,"It's fine, nothing special."
REV005092,USR01714,PROD0136,5,Highly recommended.
REV005093,USR01862,PROD0386,4,"Works well, satisfied."
REV005094,USR00913,PROD0185,5,Value for money.
REV005095,USR01216,PROD0082,2,Bad experience.
REV005096,USR02040,PROD0081,5,Excellent product!
REV005097,USR01300,PROD0021,4,Decent product for the price.
REV005098,USR00782,PROD0117,5,Value for money.
REV005099,USR00429,PROD0314,5,Highly recommended.
REV005100,USR01963,PROD0148,5,Excellent product!
REV005101,USR02302,PROD0288,1,"Broken item received, completely waste."
REV005102,USR01205,PROD0022,4,"Works well, satisfied."
REV005103,USR00335,PROD0491,2,Defective piece received.
REV005104,USR01742,PROD0181,3,Average quality.
REV005105,USR01025,PROD0465,1,Waste of money.
REV005106,USR01890,PROD0498,3,Okay okay product.
REV005107,USR01387,PROD0128,4,"Works well, satisfied."
REV005108,USR01542,PROD0402,2,Defective piece received.
REV005109,USR00096,PROD0375,5,Excellent product!
REV005110,USR02486,PROD0127,2,Bad experience.
REV005111,USR00444,PROD0053,3,Okay okay product.
REV005112,USR01354,PROD0334,4,"Works well, satisfied."
REV005113,USR01919,PROD0457,4,"Works well, satisfied."
REV005114,USR01506,PROD0405,5,Excellent product!
REV005115,USR01133,PROD0275,4,Decent product for the price.
REV005116,USR00429,PROD0192,4,Nice design.
REV005117,USR01530,PROD0151,5,Excellent product!
REV005118,USR01861,PROD0125,5,Perfect fit and quality.
REV005119,USR01757,PROD0405,5,"Super fast delivery, love it!"
REV005120,USR00492,PROD0252,2,Bad experience.
REV005121,USR01069,PROD0275,1,Extremely bad.
REV005122,USR00622,PROD0429,5,Excellent product!
REV005123,USR02291,PROD0095,1,Waste of money.
REV005124,USR00752,PROD0428,2,Defective piece received.
REV005125,USR00946,PROD0327,1,"Horrible quality, do not buy."
REV005126,USR01127,PROD0218,2,Not worth the money.
REV005127,USR00564,PROD0328,5,Value for money.
REV005128,USR02242,PROD0088,4,Good product.
REV005129,USR00693,PROD0165,1,"Horrible quality, do not buy."
REV005130,USR00245,PROD0404,5,Highly recommended.
REV005131,USR01793,PROD0333,1,"Broken item received, completely waste."
REV005132,USR02158,PROD0290,3,Okay okay product.
REV005133,USR02060,PROD0154,1,"Horrible quality, do not buy."
REV005134,USR01732,PROD0402,3,"Expected better, but fine."
REV005135,USR00513,PROD0176,1,Waste of money.
REV005136,USR00631,PROD0273,5,"Super fast delivery, love it!"
REV005137,USR01019,PROD0458,5,Value for money.
REV005138,USR01335,PROD0421,1,Waste of money.
REV005139,USR00943,PROD0342,4,Good product.
REV005140,USR01136,PROD0098,4,Decent product for the price.
REV005141,USR00736,PROD0276,4,"Works well, satisfied."
REV005142,USR00614,PROD0398,4,"Good quality, but delivery was a bit slow."
REV005143,USR00489,PROD0428,5,Value for money.
REV005144,USR00913,PROD0321,2,Bad experience.
REV005145,USR00639,PROD0331,4,Nice design.
REV005146,USR02282,PROD0483,3,Average experience.
REV005147,USR01717,PROD0171,4,Decent product for the price.
REV005148,USR02193,PROD0445,5,"Super fast delivery, love it!"
REV005149,USR02021,PROD0096,5,"Super fast delivery, love it!"
REV005150,USR02400,PROD0046,4,Good product.
REV005151,USR02039,PROD0152,1,Worst product ever!
REV005152,USR00896,PROD0310,4,Nice design.
REV005153,USR00673,PROD0180,2,Not worth the money.
REV005154,USR01343,PROD0234,2,Defective piece received.
REV005155,USR02327,PROD0357,4,Good product.
REV005156,USR02299,PROD0345,5,Highly recommended.
REV005157,USR02411,PROD0387,5,"Super fast delivery, love it!"
REV005158,USR01590,PROD0320,2,Disappointed with the product.
REV005159,USR00212,PROD0171,4,Nice design.
REV005160,USR02363,PROD0245,2,Not worth the money.
REV005161,USR00996,PROD0438,5,Perfect fit and quality.
REV005162,USR02449,PROD0202,4,Decent product for the price.
REV005163,USR01154,PROD0253,4,Nice design.
REV005164,USR02025,PROD0205,2,Defective piece received.
REV005165,USR01462,PROD0013,4,Decent product for the price.
REV005166,USR02240,PROD0486,1,"Horrible quality, do not buy."
REV005167,USR01529,PROD0089,4,"Works well, satisfied."
REV005168,USR02076,PROD0395,2,Not worth the money.
REV005169,USR02484,PROD0463,4,Good product.
REV005170,USR01003,PROD0398,3,Average quality.
REV005171,USR01238,PROD0146,5,Excellent product!
REV005172,USR01066,PROD0145,5,"Super fast delivery, love it!"
REV005173,USR00978,PROD0026,4,Decent product for the price.
REV005174,USR00624,PROD0436,2,Defective piece received.
REV005175,USR02112,PROD0040,4,Decent product for the price.
REV005176,USR00179,PROD0055,4,Nice design.
REV005177,USR00408,PROD0463,4,Decent product for the price.
REV005178,USR02441,PROD0390,1,"Horrible quality, do not buy."
REV005179,USR01050,PROD0148,2,Defective piece received.
REV005180,USR00058,PROD0100,4,"Good quality, but delivery was a bit slow."
REV005181,USR01157,PROD0092,2,Not worth the money.
REV005182,USR01497,PROD0389,4,Nice design.
REV005183,USR00302,PROD0025,5,Perfect fit and quality.
REV005184,USR01799,PROD0163,5,Highly recommended.
REV005185,USR01859,PROD0376,3,"Expected better, but fine."
REV005186,USR02425,PROD0139,3,"Expected better, but fine."
REV005187,USR00095,PROD0270,4,"Works well, satisfied."
REV005188,USR00445,PROD0264,5,Highly recommended.
REV005189,USR02005,PROD0003,2,Bad experience.
REV005190,USR00305,PROD0484,3,"It's fine, nothing special."
REV005191,USR01422,PROD0115,3,Average quality.
REV005192,USR01160,PROD0458,5,Highly recommended.
REV005193,USR02059,PROD0245,5,"Super fast delivery, love it!"
REV005194,USR02398,PROD0085,5,Perfect fit and quality.
REV005195,USR01073,PROD0488,3,Average quality.
REV005196,USR02320,PROD0487,4,Nice design.
REV005197,USR01310,PROD0054,4,"Works well, satisfied."
REV005198,USR00222,PROD0252,1,"Broken item received, completely waste."
REV005199,USR01528,PROD0410,2,Disappointed with the product.
REV005200,USR01024,PROD0285,1,Waste of money.
REV005201,USR01578,PROD0267,5,Perfect fit and quality.
REV005202,USR00518,PROD0433,5,Excellent product!
REV005203,USR00979,PROD0225,1,Extremely bad.
REV005204,USR01767,PROD0287,4,"Good quality, but delivery was a bit slow."
REV005205,USR00057,PROD0160,5,Highly recommended.
REV005206,USR01810,PROD0153,2,Bad experience.
REV005207,USR01708,PROD0040,4,Good product.
REV005208,USR02276,PROD0383,3,"Expected better, but fine."
REV005209,USR00665,PROD0180,3,Okay okay product.
REV005210,USR01773,PROD0420,2,Disappointed with the product.
REV005211,USR00934,PROD0370,5,Excellent product!
REV005212,USR01824,PROD0025,4,Good product.
REV005213,USR01162,PROD0188,2,"Not good, quality is poor."
REV005214,USR00077,PROD0206,5,Perfect fit and quality.
REV005215,USR01564,PROD0286,3,Average quality.
REV005216,USR02058,PROD0379,2,"Not good, quality is poor."
REV005217,USR01333,PROD0389,2,Not worth the money.
REV005218,USR02335,PROD0071,1,Extremely bad.
REV005219,USR01790,PROD0286,4,Nice design.
REV005220,USR01026,PROD0493,5,Highly recommended.
REV005221,USR01695,PROD0471,5,"Super fast delivery, love it!"
REV005222,USR01495,PROD0201,4,Nice design.
REV005223,USR00566,PROD0482,5,Highly recommended.
REV005224,USR00275,PROD0373,3,"Expected better, but fine."
REV005225,USR01346,PROD0483,5,Highly recommended.
REV005226,USR01983,PROD0027,3,"Expected better, but fine."
REV005227,USR00600,PROD0244,4,Nice design.
REV005228,USR01182,PROD0129,5,Perfect fit and quality.
REV005229,USR02203,PROD0274,4,Nice design.
REV005230,USR01358,PROD0170,3,"Expected better, but fine."
REV005231,USR01561,PROD0414,4,Nice design.
REV005232,USR01612,PROD0096,5,Value for money.
REV005233,USR01333,PROD0291,5,Excellent product!
REV005234,USR01151,PROD0262,1,"Broken item received, completely waste."
REV005235,USR01730,PROD0193,1,Extremely bad.
REV005236,USR01153,PROD0236,5,"Super fast delivery, love it!"
REV005237,USR00880,PROD0394,4,Nice design.
REV005238,USR02448,PROD0188,5,"Super fast delivery, love it!"
REV005239,USR02089,PROD0171,3,"It's fine, nothing special."
REV005240,USR02313,PROD0147,5,Excellent product!
REV005241,USR02398,PROD0073,2,Defective piece received.
REV005242,USR01922,PROD0082,3,Average quality.
REV005243,USR02455,PROD0354,5,Perfect fit and quality.
REV005244,USR00890,PROD0278,4,Nice design.
REV005245,USR00017,PROD0124,3,Okay okay product.
REV005246,USR01808,PROD0436,2,Not worth the money.
REV005247,USR00019,PROD0291,4,"Works well, satisfied."
REV005248,USR00003,PROD0088,2,Disappointed with the product.
REV005249,USR01152,PROD0159,5,Highly recommended.
REV005250,USR01628,PROD0250,5,Perfect fit and quality.
REV005251,USR01678,PROD0384,4,"Good quality, but delivery was a bit slow."
REV005252,USR01709,PROD0095,3,Okay okay product.
REV005253,USR00243,PROD0483,2,Defective piece received.
REV005254,USR01482,PROD0426,2,Bad experience.
REV005255,USR00672,PROD0327,2,Defective piece received.
REV005256,USR00547,PROD0324,5,"Super fast delivery, love it!"
REV005257,USR01682,PROD0352,2,Disappointed with the product.
REV005258,USR00418,PROD0011,5,"Super fast delivery, love it!"
REV005259,USR00560,PROD0353,3,Average quality.
REV005260,USR01230,PROD0273,5,Highly recommended.
REV005261,USR01988,PROD0047,4,"Good quality, but delivery was a bit slow."
REV005262,USR00457,PROD0240,3,Okay okay product.
REV005263,USR00801,PROD0082,1,Waste of money.
REV005264,USR00089,PROD0254,1,"Broken item received, completely waste."
REV005265,USR01354,PROD0435,4,"Works well, satisfied."
REV005266,USR00660,PROD0188,5,Excellent product!
REV005267,USR00016,PROD0342,3,Average quality.
REV005268,USR01618,PROD0179,4,Good product.
REV005269,USR01097,PROD0392,3,Average experience.
REV005270,USR00107,PROD0070,3,"Expected better, but fine."
REV005271,USR02308,PROD0192,4,"Works well, satisfied."
REV005272,USR00262,PROD0260,4,Nice design.
REV005273,USR00325,PROD0289,4,Nice design.
REV005274,USR01846,PROD0115,5,Perfect fit and quality.
REV005275,USR00057,PROD0303,3,Average experience.
REV005276,USR01632,PROD0497,3,Okay okay product.
REV005277,USR01771,PROD0159,3,"Expected better, but fine."
REV005278,USR02305,PROD0089,1,"Horrible quality, do not buy."
REV005279,USR00937,PROD0176,4,Good product.
REV005280,USR01302,PROD0293,5,Excellent product!
REV005281,USR01216,PROD0198,2,Disappointed with the product.
REV005282,USR02089,PROD0094,1,"Broken item received, completely waste."
REV005283,USR02496,PROD0394,4,"Good quality, but delivery was a bit slow."
REV005284,USR00438,PROD0118,5,Excellent product!
REV005285,USR00095,PROD0486,4,"Works well, satisfied."
REV005286,USR00662,PROD0229,5,Value for money.
REV005287,USR00358,PROD0151,3,Average experience.
REV005288,USR00502,PROD0053,4,Decent product for the price.
REV005289,USR01087,PROD0461,1,"Broken item received, completely waste."
REV005290,USR00117,PROD0353,2,Bad experience.
REV005291,USR02416,PROD0044,5,Highly recommended.
REV005292,USR00353,PROD0346,1,"Horrible quality, do not buy."
REV005293,USR01288,PROD0054,3,Okay okay product.
REV005294,USR01283,PROD0426,1,Worst product ever!
REV005295,USR02188,PROD0463,4,"Good quality, but delivery was a bit slow."
REV005296,USR00424,PROD0093,1,"Horrible quality, do not buy."
REV005297,USR01643,PROD0487,4,Good product.
REV005298,USR02006,PROD0056,5,"Super fast delivery, love it!"
REV005299,USR00795,PROD0127,1,Worst product ever!
REV005300,USR02143,PROD0291,3,"It's fine, nothing special."
REV005301,USR00885,PROD0163,4,Decent product for the price.
REV005302,USR00951,PROD0438,5,Highly recommended.
REV005303,USR02463,PROD0476,2,"Not good, quality is poor."
REV005304,USR02398,PROD0060,1,"Broken item received, completely waste."
REV005305,USR01867,PROD0056,5,Highly recommended.
REV005306,USR00008,PROD0206,5,Highly recommended.
REV005307,USR01197,PROD0243,3,Average experience.
REV005308,USR02120,PROD0104,5,Excellent product!
REV005309,USR00799,PROD0227,3,Average experience.
REV005310,USR01309,PROD0134,2,Not worth the money.
REV005311,USR01670,PROD0467,2,"Not good, quality is poor."
REV005312,USR00972,PROD0342,1,"Horrible quality, do not buy."
REV005313,USR00756,PROD0421,1,Worst product ever!
REV005314,USR01947,PROD0310,4,"Good quality, but delivery was a bit slow."
REV005315,USR01928,PROD0254,5,"Super fast delivery, love it!"
REV005316,USR00194,PROD0221,5,Perfect fit and quality.
REV005317,USR00877,PROD0448,4,"Good quality, but delivery was a bit slow."
REV005318,USR01662,PROD0492,2,Disappointed with the product.
REV005319,USR00286,PROD0091,2,Bad experience.
REV005320,USR02396,PROD0435,5,Highly recommended.
REV005321,USR00904,PROD0323,3,Average quality.
REV005322,USR00613,PROD0333,3,"Expected better, but fine."
REV005323,USR02066,PROD0088,4,Good product.
REV005324,USR02072,PROD0023,3,Average experience.
REV005325,USR02020,PROD0090,4,Decent product for the price.
REV005326,USR01399,PROD0049,3,Okay okay product.
REV005327,USR00562,PROD0171,5,Excellent product!
REV005328,USR01299,PROD0138,2,"Not good, quality is poor."
REV005329,USR01919,PROD0399,1,"Horrible quality, do not buy."
REV005330,USR01750,PROD0469,1,"Broken item received, completely waste."
REV005331,USR02230,PROD0157,4,Decent product for the price.
REV005332,USR01931,PROD0067,5,Highly recommended.
REV005333,USR01425,PROD0125,4,Decent product for the price.
REV005334,USR00741,PROD0273,3,"It's fine, nothing special."
REV005335,USR01663,PROD0314,4,Decent product for the price.
REV005336,USR01090,PROD0312,3,Okay okay product.
REV005337,USR01024,PROD0120,4,Good product.
REV005338,USR01793,PROD0329,2,"Not good, quality is poor."
REV005339,USR02441,PROD0137,2,Bad experience.
REV005340,USR02036,PROD0350,5,"Super fast delivery, love it!"
REV005341,USR02426,PROD0228,2,Not worth the money.
REV005342,USR02015,PROD0170,2,Not worth the money.
REV005343,USR01381,PROD0277,4,"Good quality, but delivery was a bit slow."
REV005344,USR00564,PROD0139,4,Good product.
REV005345,USR01378,PROD0423,3,Average experience.
REV005346,USR01246,PROD0106,5,Value for money.
REV005347,USR00535,PROD0239,5,Highly recommended.
REV005348,USR00411,PROD0144,4,"Good quality, but delivery was a bit slow."
REV005349,USR01886,PROD0002,4,Decent product for the price.
REV005350,USR00371,PROD0065,1,Worst product ever!
REV005351,USR02473,PROD0329,5,Perfect fit and quality.
REV005352,USR00488,PROD0250,3,Okay okay product.
REV005353,USR01702,PROD0336,4,"Works well, satisfied."
REV005354,USR02154,PROD0399,1,"Horrible quality, do not buy."
REV005355,USR01093,PROD0279,3,Average experience.
REV005356,USR02480,PROD0444,5,"Super fast delivery, love it!"
REV005357,USR01364,PROD0009,5,Excellent product!
REV005358,USR02330,PROD0195,4,Decent product for the price.
REV005359,USR02281,PROD0326,5,Highly recommended.
REV005360,USR00701,PROD0065,4,Decent product for the price.
REV005361,USR01549,PROD0381,4,"Good quality, but delivery was a bit slow."
REV005362,USR00893,PROD0373,4,"Good quality, but delivery was a bit slow."
REV005363,USR01271,PROD0011,4,Good product.
REV005364,USR02396,PROD0308,4,Decent product for the price.
REV005365,USR01204,PROD0407,4,Nice design.
REV005366,USR01283,PROD0073,3,Average quality.
REV005367,USR00174,PROD0085,1,"Broken item received, completely waste."
REV005368,USR01335,PROD0226,4,"Good quality, but delivery was a bit slow."
REV005369,USR00865,PROD0173,1,Waste of money.
REV005370,USR01904,PROD0052,1,Worst product ever!
REV005371,USR01496,PROD0186,3,"Expected better, but fine."
REV005372,USR01109,PROD0285,1,Waste of money.
REV005373,USR02306,PROD0320,4,Good product.
REV005374,USR02491,PROD0173,4,Decent product for the price.
REV005375,USR00225,PROD0374,3,"It's fine, nothing special."
REV005376,USR01129,PROD0483,4,Good product.
REV005377,USR02479,PROD0332,4,"Good quality, but delivery was a bit slow."
REV005378,USR01378,PROD0453,4,Decent product for the price.
REV005379,USR00489,PROD0184,4,Good product.
REV005380,USR00271,PROD0077,1,Worst product ever!
REV005381,USR01046,PROD0442,2,"Not good, quality is poor."
REV005382,USR00462,PROD0440,3,Okay okay product.
REV005383,USR00043,PROD0112,2,"Not good, quality is poor."
REV005384,USR00323,PROD0028,4,"Good quality, but delivery was a bit slow."
REV005385,USR00028,PROD0133,2,"Not good, quality is poor."
REV005386,USR02263,PROD0181,2,Defective piece received.
REV005387,USR02189,PROD0346,5,Perfect fit and quality.
REV005388,USR01901,PROD0336,4,"Good quality, but delivery was a bit slow."
REV005389,USR00687,PROD0403,5,Perfect fit and quality.
REV005390,USR01540,PROD0056,4,Nice design.
REV005391,USR02340,PROD0357,3,Average experience.
REV005392,USR00071,PROD0129,5,Value for money.
REV005393,USR01439,PROD0083,1,Extremely bad.
REV005394,USR01260,PROD0154,2,Disappointed with the product.
REV005395,USR01842,PROD0208,3,"It's fine, nothing special."
REV005396,USR00398,PROD0293,5,Highly recommended.
REV005397,USR00821,PROD0224,3,"Expected better, but fine."
REV005398,USR02022,PROD0107,2,Not worth the money.
REV005399,USR00789,PROD0246,1,Waste of money.
REV005400,USR02425,PROD0050,1,Worst product ever!
REV005401,USR00520,PROD0020,4,"Works well, satisfied."
REV005402,USR01541,PROD0297,5,Value for money.
REV005403,USR01567,PROD0417,2,Bad experience.
REV005404,USR01744,PROD0300,1,"Broken item received, completely waste."
REV005405,USR02412,PROD0463,4,"Good quality, but delivery was a bit slow."
REV005406,USR01532,PROD0313,2,Disappointed with the product.
REV005407,USR02086,PROD0206,4,Nice design.
REV005408,USR00292,PROD0140,1,Waste of money.
REV005409,USR02171,PROD0410,3,"Expected better, but fine."
REV005410,USR00821,PROD0047,5,Value for money.
REV005411,USR01935,PROD0086,5,Highly recommended.
REV005412,USR00018,PROD0132,5,Highly recommended.
REV005413,USR00782,PROD0301,4,"Good quality, but delivery was a bit slow."
REV005414,USR02374,PROD0483,5,Highly recommended.
REV005415,USR01098,PROD0187,2,Not worth the money.
REV005416,USR02029,PROD0199,1,"Broken item received, completely waste."
REV005417,USR00907,PROD0405,4,Decent product for the price.
REV005418,USR00446,PROD0276,3,"Expected better, but fine."
REV005419,USR00760,PROD0275,1,Extremely bad.
REV005420,USR01349,PROD0352,4,Decent product for the price.
REV005421,USR01146,PROD0412,4,Nice design.
REV005422,USR02030,PROD0038,5,Value for money.
REV005423,USR00188,PROD0306,4,"Works well, satisfied."
REV005424,USR02030,PROD0456,2,Disappointed with the product.
REV005425,USR01437,PROD0033,4,"Good quality, but delivery was a bit slow."
REV005426,USR00392,PROD0063,2,Defective piece received.
REV005427,USR01207,PROD0055,4,"Good quality, but delivery was a bit slow."
REV005428,USR02316,PROD0400,5,Perfect fit and quality.
REV005429,USR02026,PROD0072,2,"Not good, quality is poor."
REV005430,USR01718,PROD0298,4,"Works well, satisfied."
REV005431,USR02029,PROD0040,2,Not worth the money.
REV005432,USR01269,PROD0303,5,Excellent product!
REV005433,USR00246,PROD0231,5,Perfect fit and quality.
REV005434,USR00235,PROD0422,5,Perfect fit and quality.
REV005435,USR00628,PROD0415,3,Okay okay product.
REV005436,USR02184,PROD0137,3,Average quality.
REV005437,USR01661,PROD0447,3,Okay okay product.
REV005438,USR01989,PROD0075,2,"Not good, quality is poor."
REV005439,USR01025,PROD0220,4,"Good quality, but delivery was a bit slow."
REV005440,USR00391,PROD0316,2,"Not good, quality is poor."
REV005441,USR01701,PROD0139,4,"Good quality, but delivery was a bit slow."
REV005442,USR00123,PROD0059,2,Disappointed with the product.
REV005443,USR01857,PROD0451,2,Not worth the money.
REV005444,USR00980,PROD0037,2,Defective piece received.
REV005445,USR00370,PROD0397,4,Good product.
REV005446,USR02392,PROD0046,4,"Good quality, but delivery was a bit slow."
REV005447,USR02143,PROD0232,3,"Expected better, but fine."
REV005448,USR01474,PROD0352,3,"Expected better, but fine."
REV005449,USR00186,PROD0070,2,"Not good, quality is poor."
REV005450,USR01105,PROD0107,2,Bad experience.
REV005451,USR01951,PROD0416,5,Perfect fit and quality.
REV005452,USR02178,PROD0130,1,"Broken item received, completely waste."
REV005453,USR02297,PROD0336,4,Good product.
REV005454,USR00576,PROD0217,2,Not worth the money.
REV005455,USR01387,PROD0201,5,Excellent product!
REV005456,USR01485,PROD0009,4,Good product.
REV005457,USR01579,PROD0120,5,Value for money.
REV005458,USR01723,PROD0267,2,"Not good, quality is poor."
REV005459,USR00430,PROD0004,1,"Broken item received, completely waste."
REV005460,USR00759,PROD0291,4,"Works well, satisfied."
REV005461,USR02215,PROD0015,2,Defective piece received.
REV005462,USR00682,PROD0063,2,Not worth the money.
